ID,Platform,ReleaseYear,Genre,Company,RevenueNA,RevenueEU,RevenueJapan,RevenueOther
11675,PS,1998.0,Action,Company3,0.04,0.03,0.0,0.0
6372,GBA,2001.0,Role-Playing,Company1,0.0,0.0,0.26,0.01
4984,PS2,2003.0,Role-Playing,Company145,0.07,0.05,0.25,0.02
10333,SNES,1993.0,Role-Playing,Company355,0.0,0.0,0.11,0.0
3951,X360,2008.0,Sports,Company8,0.45,0.01,0.0,0.04
12487,X360,2012.0,Shooter,Company26,0.03,0.02,0.0,0.01
12504,Wii,2011.0,Sports,Company6,0.0,0.05,0.0,0.01
8912,PS2,2006.0,Fighting,Company26,0.0,0.0,0.15,0.0
5845,PS2,2005.0,Misc,Company15,0.15,0.12,0.0,0.04
11598,DS,2005.0,Racing,Company35,0.07,0.0,0.0,0.01
10251,Wii,2009.0,Action,Company15,0.1,0.0,0.0,0.01
2864,PS4,2015.0,Action,Company17,0.16,0.13,0.37,0.06
15943,PS4,2016.0,Action,Company554,0.01,0.01,0.0,0.0
9166,DC,2000.0,Fighting,Company31,0.0,0.0,0.14,0.0
5375,X360,2011.0,Action,Company8,0.19,0.12,0.0,0.03
2759,X360,2014.0,Shooter,Company3,0.46,0.22,0.01,0.06
14990,XB,2005.0,Action,Company87,0.02,0.01,0.0,0.0
12054,PS2,2007.0,Adventure,Company82,0.0,0.0,0.07,0.0
5565,Wii,2008.0,Misc,Company15,0.3,0.0,0.0,0.02
2886,N64,1999.0,Fighting,Company31,0.57,0.13,0.0,0.01
2494,PS,1997.0,Adventure,Company13,0.39,0.26,0.12,0.05
13948,PC,2003.0,Strategy,Company214,0.0,0.03,0.0,0.01
13384,PS,1999.0,Racing,Company53,0.03,0.02,0.0,0.0
7670,Wii,2011.0,Misc,Company6,0.19,0.0,0.0,0.01
14298,DS,2006.0,Misc,Company130,0.0,0.0,0.03,0.0
5247,PS,1995.0,Fighting,Company205,0.0,0.0,0.33,0.02
12318,PS2,2004.0,Shooter,Company26,0.03,0.02,0.0,0.01
4140,PS2,2009.0,Action,Company29,0.19,0.05,0.0,0.24
506,XOne,2013.0,Shooter,Company5,1.87,0.77,0.0,0.22
4873,DS,2007.0,Role-Playing,Company59,0.37,0.0,0.0,0.03
14226,GC,2003.0,Shooter,Company6,0.03,0.01,0.0,0.0
7772,3DS,2011.0,Misc,Company26,0.1,0.04,0.04,0.01
13709,PS,1998.0,Sports,Company14,0.02,0.02,0.0,0.0
11871,Wii,2010.0,Sports,Company15,0.0,0.0,0.07,0.0
11728,DS,2008.0,Misc,Company6,0.07,0.0,0.0,0.01
577,PS2,2000.0,Racing,Company3,2.0,0.47,0.02,0.14
16396,PC,2008.0,Adventure,Company11,0.0,0.01,0.0,0.0
12490,PS3,2016.0,Role-Playing,Company132,0.01,0.02,0.03,0.01
1415,PS3,2014.0,Action,Company6,0.46,0.62,0.06,0.23
6181,GBA,2001.0,Platform,Company118,0.2,0.07,0.0,0.01
9672,PS3,2006.0,Sports,Company3,0.11,0.0,0.0,0.01
4251,PSP,2006.0,Racing,Company4,0.37,0.04,0.0,0.05
3038,Wii,2008.0,Puzzle,Company6,0.18,0.41,0.0,0.08
3903,Wii,2008.0,Sports,Company9,0.46,0.01,0.0,0.04
8127,Wii,2011.0,Action,Company5,0.1,0.07,0.0,0.02
14648,Wii,2009.0,Action,Company75,0.03,0.0,0.0,0.0
7631,3DS,2012.0,Action,Company265,0.16,0.0,0.03,0.01
7919,WiiU,2013.0,Misc,Company26,0.0,0.0,0.19,0.0
1224,PS,1998.0,Sports,Company43,1.44,0.05,0.0,0.04
13529,PS2,2006.0,Shooter,Company22,0.02,0.02,0.0,0.01
756,NES,1984.0,Sports,Company1,0.48,0.11,1.56,0.02
13852,PC,2009.0,Sports,Company81,0.01,0.02,0.0,0.01
10179,3DS,2011.0,Adventure,Company6,0.06,0.04,0.0,0.01
11786,SAT,1997.0,Adventure,Company389,0.0,0.0,0.07,0.0
936,3DS,2013.0,Misc,Company1,0.61,0.59,0.55,0.11
9719,NG,1994.0,Fighting,Company244,0.0,0.0,0.12,0.0
8246,PS3,2011.0,Action,Company233,0.07,0.07,0.01,0.03
8119,PC,2014.0,Role-Playing,Company26,0.08,0.08,0.0,0.02
15577,PC,2015.0,Misc,Company123,0.0,0.02,0.0,0.0
8339,N64,1999.0,Racing,Company40,0.14,0.03,0.0,0.0
7777,Wii,2011.0,Misc,Company29,0.14,0.04,0.0,0.01
11414,Wii,2010.0,Sports,Company5,0.06,0.01,0.0,0.01
26,GBA,2002.0,Role-Playing,Company1,6.06,3.9,5.38,0.5
2496,PS2,2005.0,Platform,Company4,0.69,0.03,0.0,0.11
7354,XB,2003.0,Fighting,Company65,0.16,0.05,0.0,0.01
4667,PS,2000.0,Adventure,Company13,0.17,0.12,0.1,0.03
1955,N64,1998.0,Sports,Company40,1.02,0.04,0.0,0.01
3858,PS2,2006.0,Action,Company22,0.25,0.19,0.02,0.06
4607,PS2,2002.0,Action,Company11,0.21,0.16,0.0,0.05
3538,Wii,2010.0,Misc,Company12,0.27,0.25,0.0,0.05
8838,X360,2013.0,Shooter,Company59,0.06,0.04,0.05,0.01
6529,PS2,2004.0,Simulation,Company237,0.06,0.05,0.14,0.02
7307,X360,2012.0,Simulation,Company26,0.13,0.03,0.04,0.01
3518,PS,2000.0,Strategy,Company26,0.0,0.0,0.54,0.04
8819,PS,1997.0,Adventure,Company4,0.0,0.0,0.14,0.01
13122,XB,2003.0,Role-Playing,Company52,0.04,0.01,0.0,0.0
16399,DS,2007.0,Action,Company333,0.0,0.0,0.01,0.0
12063,DC,2001.0,Racing,Company9,0.0,0.0,0.07,0.0
5085,DS,2008.0,Simulation,Company6,0.35,0.0,0.0,0.03
965,GBA,2002.0,Platform,Company9,0.93,0.59,0.21,0.07
5466,Wii,2009.0,Role-Playing,Company5,0.26,0.05,0.0,0.03
6533,PS3,2014.0,Action,Company9,0.0,0.0,0.26,0.0
12174,PS,2000.0,Misc,Company59,0.04,0.03,0.0,0.0
13842,DS,2005.0,Misc,Company26,0.0,0.0,0.04,0.0
14877,PS,1996.0,Sports,Company346,0.01,0.01,0.0,0.0
7066,DS,2007.0,Sports,Company5,0.21,0.01,0.0,0.02
15100,X360,2006.0,Role-Playing,Company6,0.0,0.0,0.02,0.0
4711,PS2,2006.0,Action,Company5,0.2,0.16,0.0,0.05
8289,PS2,2005.0,Racing,Company98,0.08,0.07,0.0,0.02
6333,GBA,2002.0,Fighting,Company29,0.19,0.07,0.0,0.0
5646,PS2,2001.0,Simulation,Company51,0.0,0.0,0.32,0.0
9260,Wii,2008.0,Sports,Company3,0.13,0.0,0.0,0.01
1520,PS2,2005.0,Misc,Company4,0.27,0.02,0.0,1.02
15251,DS,2012.0,Action,Company33,0.0,0.02,0.0,0.0
6590,WiiU,2016.0,Action,Company1,0.03,0.11,0.1,0.01
16357,PC,2007.0,Racing,Company5,0.01,0.0,0.0,0.0
3328,N64,1999.0,Sports,Company8,0.58,0.02,0.0,0.0
1276,Wii,2010.0,Simulation,Company8,0.61,0.73,0.0,0.15
11059,Wii,2009.0,Sports,Company35,0.08,0.0,0.0,0.01
532,SNES,1992.0,Role-Playing,Company25,0.0,0.0,2.78,0.01
4722,X360,2008.0,Action,Company5,0.36,0.02,0.0,0.03
9979,DS,2007.0,Adventure,Company15,0.0,0.0,0.12,0.0
854,GB,1989.0,Sports,Company1,0.75,0.3,0.9,0.04
10101,Wii,2010.0,Action,Company1,0.0,0.0,0.11,0.0
15525,PC,2011.0,Racing,Company6,0.0,0.01,0.0,0.0
497,X360,2008.0,Sports,Company9,1.75,0.86,0.0,0.28
15010,DS,2009.0,Simulation,Company191,0.0,0.02,0.0,0.0
5679,DS,2009.0,Simulation,Company8,0.29,0.0,0.0,0.02
12605,X360,2008.0,Action,Company22,0.05,0.0,0.0,0.0
5789,GC,2002.0,Racing,Company8,0.24,0.06,0.0,0.01
10610,X360,2008.0,Sports,Company8,0.09,0.0,0.0,0.01
10827,PSP,2010.0,Adventure,Company49,0.0,0.0,0.09,0.0
9050,PSP,2011.0,Action,Company130,0.0,0.0,0.14,0.0
8423,SNES,1996.0,Strategy,Company49,0.0,0.0,0.17,0.0
10416,GBA,2003.0,Simulation,Company87,0.08,0.03,0.0,0.0
10968,DS,2011.0,Adventure,Company171,0.09,0.0,0.0,0.01
6841,3DS,2015.0,Role-Playing,Company72,0.16,0.01,0.05,0.02
2631,2600,1982.0,Shooter,Company11,0.73,0.04,0.0,0.01
10805,3DS,2011.0,Fighting,Company42,0.07,0.02,0.0,0.01
12738,PS3,2015.0,Action,Company49,0.0,0.0,0.06,0.0
6160,GBA,2002.0,Fighting,Company11,0.2,0.07,0.0,0.01
10275,DS,2009.0,Simulation,Company5,0.1,0.0,0.0,0.01
6779,PS2,,Misc,Company54,0.12,0.09,0.0,0.03
11874,XB,2003.0,Misc,Company2,0.05,0.02,0.0,0.0
10218,N64,1999.0,Sports,Company72,0.09,0.02,0.0,0.0
9081,PSP,2008.0,Role-Playing,Company310,0.06,0.0,0.08,0.01
9949,SAT,1997.0,Puzzle,Company9,0.0,0.0,0.12,0.0
5496,SNES,1994.0,Sports,Company69,0.0,0.0,0.33,0.0
9117,XB,2003.0,Platform,Company29,0.11,0.03,0.0,0.01
3142,PS2,2004.0,Platform,Company24,0.32,0.25,0.0,0.08
6583,PS,1999.0,Simulation,Company228,0.07,0.05,0.13,0.02
6327,PS4,2015.0,Role-Playing,Company132,0.1,0.08,0.06,0.04
9159,PSV,2013.0,Fighting,Company20,0.11,0.01,0.0,0.02
4413,PS2,2006.0,Sports,Company130,0.37,0.01,0.0,0.06
16312,GC,2003.0,Racing,Company112,0.01,0.0,0.0,0.0
9449,PC,2000.0,Role-Playing,Company325,0.01,0.09,0.0,0.02
2081,DS,2008.0,Puzzle,Company6,0.17,0.78,0.0,0.04
6596,PS2,2009.0,Adventure,Company22,0.0,0.21,0.0,0.04
167,PS3,2008.0,Shooter,Company5,2.72,1.87,0.0,0.84
12998,XB,2002.0,Racing,Company5,0.04,0.01,0.0,0.0
8541,PS3,2007.0,Action,Company6,0.14,0.01,0.0,0.01
14104,Wii,2008.0,Racing,Company163,0.0,0.0,0.03,0.0
2254,PSP,2006.0,Action,Company29,0.55,0.21,0.0,0.16
10930,X360,2010.0,Sports,Company11,0.09,0.0,0.0,0.01
6104,PS3,2007.0,Action,Company9,0.14,0.1,0.0,0.05
12768,PC,2011.0,Simulation,Company312,0.0,0.05,0.0,0.01
15669,PS2,2002.0,Racing,Company87,0.0,0.0,0.02,0.0
16219,PSP,2014.0,Action,Company105,0.0,0.0,0.01,0.0
14780,GBA,2004.0,Role-Playing,Company204,0.02,0.01,0.0,0.0
10453,GBA,2005.0,Racing,Company29,0.07,0.03,0.0,0.0
14489,PS2,2007.0,Misc,Company15,0.0,0.0,0.03,0.0
9787,XB,2001.0,Racing,Company8,0.09,0.03,0.0,0.0
3782,SNES,1993.0,Sports,Company69,0.0,0.0,0.53,0.0
13659,PSP,2009.0,Action,Company130,0.0,0.0,0.04,0.0
7335,Wii,2010.0,Misc,Company125,0.0,0.19,0.0,0.03
1998,PS,1996.0,Action,Company19,0.45,0.3,0.22,0.07
2042,PS,1998.0,Puzzle,Company28,0.56,0.38,0.0,0.07
15094,PS2,2007.0,Role-Playing,Company220,0.0,0.0,0.02,0.0
7275,GBA,2003.0,Action,Company100,0.16,0.06,0.0,0.0
6612,PS3,2007.0,Action,Company8,0.16,0.06,0.0,0.03
13945,DS,2005.0,Misc,Company35,0.03,0.0,0.0,0.0
13357,X360,2006.0,Misc,Company60,0.04,0.0,0.0,0.0
3906,GBA,2005.0,Misc,Company29,0.37,0.14,0.0,0.01
12792,PS2,2007.0,Sports,Company11,0.03,0.02,0.0,0.01
1507,PS2,2005.0,Platform,Company5,0.78,0.45,0.0,0.07
13116,N64,1997.0,Fighting,Company69,0.04,0.01,0.0,0.0
13883,PS4,2016.0,Sports,Company391,0.0,0.03,0.0,0.01
9180,PS2,2002.0,Racing,Company11,0.07,0.05,0.0,0.02
15774,PSV,2015.0,Adventure,Company279,0.0,0.0,0.02,0.0
764,SNES,1996.0,Role-Playing,Company1,0.66,0.0,1.45,0.03
10914,PSV,2016.0,Action,Company20,0.02,0.05,0.0,0.02
15489,GBA,2002.0,Strategy,Company104,0.01,0.01,0.0,0.0
16127,X360,2013.0,Action,Company26,0.0,0.01,0.0,0.0
9155,N64,1999.0,Sports,Company29,0.11,0.03,0.0,0.0
13452,WiiU,2013.0,Shooter,Company5,0.0,0.04,0.0,0.0
9116,DS,2007.0,Adventure,Company87,0.13,0.0,0.0,0.01
8247,DS,2010.0,Strategy,Company26,0.0,0.0,0.17,0.0
15751,PC,2006.0,Action,Company22,0.0,0.01,0.0,0.0
12817,PS2,2004.0,Action,Company176,0.03,0.02,0.0,0.01
1120,PS2,2002.0,Sports,Company8,0.8,0.63,0.0,0.21
14695,PSV,2016.0,Action,Company278,0.0,0.0,0.03,0.0
8905,DS,2008.0,Role-Playing,Company59,0.13,0.0,0.0,0.01
709,Wii,2006.0,Misc,Company9,1.07,0.92,0.04,0.24
13443,3DS,2013.0,Action,Company20,0.0,0.04,0.0,0.0
4641,Wii,2009.0,Adventure,Company177,0.39,0.0,0.0,0.03
15477,PS4,2015.0,Action,Company59,0.0,0.0,0.02,0.0
12786,GBA,2004.0,Puzzle,Company35,0.04,0.01,0.0,0.0
3272,PS2,2004.0,Racing,Company22,0.3,0.24,0.0,0.08
1365,GC,2002.0,Action,Company13,0.63,0.38,0.35,0.05
11963,X360,2006.0,Shooter,Company22,0.05,0.01,0.0,0.01
3579,PS2,2001.0,Fighting,Company8,0.28,0.21,0.0,0.07
2178,GC,2003.0,Platform,Company29,0.74,0.19,0.0,0.03
443,PS,1998.0,Racing,Company8,2.14,0.86,0.0,0.13
15281,Wii,2007.0,Misc,Company197,0.0,0.0,0.02,0.0
6814,GC,2005.0,Simulation,Company6,0.19,0.05,0.0,0.01
8358,DS,2010.0,Misc,Company183,0.16,0.0,0.0,0.01
12401,PC,2011.0,Adventure,Company81,0.0,0.05,0.0,0.01
32,X360,2010.0,Shooter,Company5,9.67,3.73,0.11,1.13
323,PS4,2015.0,Action,Company20,1.49,1.58,0.1,0.61
15332,PC,2007.0,Role-Playing,Company8,0.0,0.02,0.0,0.0
11762,XB,2003.0,Platform,Company6,0.06,0.02,0.0,0.0
3463,3DS,2013.0,Platform,Company33,0.27,0.26,0.0,0.05
7686,XB,2003.0,Puzzle,Company29,0.15,0.04,0.0,0.01
3678,GBA,2003.0,Platform,Company29,0.39,0.15,0.0,0.01
10835,PC,2010.0,Action,Company3,0.0,0.08,0.0,0.02
5564,GC,2005.0,Sports,Company8,0.25,0.07,0.0,0.01
6076,PS,2000.0,Racing,Company53,0.16,0.11,0.0,0.02
9257,Wii,2006.0,Action,Company40,0.12,0.0,0.0,0.01
1584,PS3,2008.0,Shooter,Company4,0.94,0.17,0.02,0.13
5708,Wii,2010.0,Misc,Company20,0.29,0.0,0.0,0.02
11534,X360,2007.0,Misc,Company5,0.06,0.01,0.0,0.01
5740,DS,2009.0,Puzzle,Company216,0.29,0.0,0.0,0.02
14292,DS,2007.0,Adventure,Company11,0.03,0.0,0.0,0.0
5940,PS3,2009.0,Racing,Company5,0.19,0.07,0.0,0.04
4079,PS3,2015.0,Shooter,Company8,0.12,0.23,0.07,0.07
16487,DS,2008.0,Misc,Company284,0.01,0.0,0.0,0.0
13608,Wii,2007.0,Shooter,Company201,0.04,0.0,0.0,0.0
12722,PS2,2004.0,Action,Company9,0.03,0.02,0.0,0.01
6491,Wii,2011.0,Role-Playing,Company1,0.0,0.01,0.25,0.0
275,PS3,2009.0,Fighting,Company13,2.02,1.06,0.58,0.53
1366,DS,2009.0,Role-Playing,Company1,0.0,0.21,1.18,0.03
8985,X360,2007.0,Racing,Company29,0.13,0.0,0.0,0.01
1232,PS,1997.0,Fighting,Company8,1.07,0.39,0.0,0.06
7984,PSV,2014.0,Role-Playing,Company9,0.0,0.0,0.19,0.0
3299,WiiU,2013.0,Misc,Company6,0.33,0.23,0.0,0.05
2711,PS2,2010.0,Sports,Company8,0.11,0.29,0.0,0.36
12190,Wii,2009.0,Fighting,Company59,0.06,0.0,0.0,0.0
16521,PS,2000.0,Puzzle,Company91,0.01,0.0,0.0,0.0
16321,PSP,2007.0,Role-Playing,Company71,0.01,0.0,0.0,0.0
16008,PSP,2009.0,Adventure,Company444,0.0,0.0,0.01,0.0
7826,DS,2010.0,Adventure,Company15,0.0,0.0,0.19,0.0
16331,DS,2010.0,Simulation,Company233,0.0,0.01,0.0,0.0
7893,GC,2003.0,Action,Company21,0.15,0.04,0.0,0.01
3378,PS4,2014.0,Action,Company33,0.26,0.24,0.0,0.1
12758,PSP,2013.0,Action,Company26,0.0,0.0,0.06,0.0
14461,DS,2007.0,Action,Company103,0.03,0.0,0.0,0.0
5329,PS2,2002.0,Sports,Company31,0.17,0.13,0.0,0.04
11162,XB,2004.0,Sports,Company40,0.07,0.02,0.0,0.0
15452,PSV,2015.0,Action,Company49,0.0,0.0,0.02,0.0
12948,PC,2011.0,Action,Company7,0.03,0.01,0.0,0.01
11859,PS3,2010.0,Racing,Company5,0.07,0.0,0.0,0.0
7552,PS2,2004.0,Racing,Company98,0.1,0.08,0.0,0.03
8323,Wii,2009.0,Sports,Company11,0.16,0.0,0.0,0.01
16142,PSV,2015.0,Action,Company279,0.0,0.0,0.01,0.0
5460,PSP,2009.0,Role-Playing,Company26,0.0,0.0,0.33,0.0
2268,PS3,2012.0,Sports,Company4,0.86,0.0,0.0,0.06
804,Wii,2007.0,Simulation,Company15,1.36,0.52,0.0,0.2
4332,XB,,Shooter,Company24,0.32,0.11,0.0,0.02
11383,PSP,2005.0,Puzzle,Company6,0.07,0.0,0.0,0.01
5409,DS,2009.0,Puzzle,Company208,0.31,0.01,0.0,0.02
4309,PSV,2015.0,Misc,Company132,0.13,0.1,0.15,0.07
8244,DS,2009.0,Role-Playing,Company17,0.0,0.0,0.17,0.0
3846,NES,1993.0,Platform,Company13,0.28,0.07,0.16,0.01
4934,N64,1998.0,Racing,Company31,0.31,0.07,0.0,0.0
7849,XB,2002.0,Sports,Company8,0.14,0.04,0.0,0.01
11365,DC,1998.0,Action,Company9,0.0,0.0,0.08,0.0
2040,PS3,2014.0,Action,Company33,0.44,0.4,0.0,0.17
1441,DS,2007.0,Misc,Company11,1.18,0.01,0.06,0.09
3144,XB,2003.0,Shooter,Company3,0.47,0.15,0.0,0.02
6557,Wii,2007.0,Action,Company29,0.24,0.0,0.0,0.02
15677,XB,2006.0,Shooter,Company22,0.01,0.0,0.0,0.0
9864,GBA,2005.0,Misc,Company68,0.09,0.03,0.0,0.0
2603,PS,1994.0,Racing,Company4,0.0,0.0,0.74,0.05
14914,PSV,2014.0,Adventure,Company279,0.0,0.0,0.02,0.0
1384,PS,1996.0,Sports,Company4,1.15,0.2,0.0,0.05
13291,DS,2008.0,Simulation,Company6,0.04,0.0,0.0,0.0
6784,PS3,2010.0,Racing,Company5,0.21,0.02,0.0,0.02
10208,PSP,2006.0,Action,Company8,0.09,0.0,0.0,0.01
11804,GBA,2002.0,Puzzle,Company24,0.05,0.02,0.0,0.0
16079,DS,2008.0,Sports,Company154,0.01,0.0,0.0,0.0
2749,PSP,2005.0,Sports,Company8,0.69,0.0,0.0,0.06
267,PSP,2006.0,Platform,Company4,2.45,1.02,0.0,0.75
13163,PS2,2006.0,Adventure,Company15,0.0,0.0,0.05,0.0
1340,X360,2007.0,Fighting,Company29,0.92,0.38,0.0,0.13
12263,DS,2006.0,Shooter,Company33,0.06,0.0,0.0,0.0
16148,PC,2012.0,Puzzle,Company536,0.0,0.01,0.0,0.0
2693,XB,2004.0,Racing,Company11,0.36,0.38,0.0,0.03
79,Wii,2010.0,Misc,Company1,1.79,3.53,2.49,0.68
10922,DS,2004.0,Puzzle,Company151,0.0,0.0,0.09,0.0
16579,XOne,2016.0,Sports,Company391,0.0,0.01,0.0,0.0
1037,PS2,2008.0,Shooter,Company5,0.61,0.18,0.0,0.94
2202,PS,1996.0,Misc,Company14,0.52,0.36,0.0,0.06
7477,DS,2012.0,Action,Company5,0.15,0.04,0.0,0.01
12431,PS2,2001.0,Action,Company152,0.0,0.0,0.06,0.0
12106,PS,2001.0,Sports,Company59,0.04,0.03,0.0,0.0
14180,PS3,2016.0,Misc,Company49,0.0,0.0,0.03,0.0
7479,PS2,2002.0,Sports,Company87,0.04,0.03,0.12,0.01
11037,WiiU,2014.0,Adventure,Company231,0.04,0.05,0.0,0.01
7864,N64,1997.0,Puzzle,Company92,0.0,0.0,0.16,0.03
14533,PC,2016.0,Racing,Company8,0.0,0.03,0.0,0.0
211,PS3,2007.0,Action,Company4,2.31,1.73,0.12,0.78
3755,GC,,Sports,Company8,0.41,0.11,0.0,0.01
311,PC,2011.0,Role-Playing,Company7,1.15,2.09,0.0,0.64
5793,PS,1998.0,Sports,Company4,0.17,0.12,0.0,0.02
3495,PS2,2005.0,Sports,Company8,0.48,0.02,0.0,0.08
15761,DS,2009.0,Puzzle,Company216,0.02,0.0,0.0,0.0
8086,PSV,2014.0,Fighting,Company9,0.08,0.0,0.07,0.03
10407,PSP,2012.0,Action,Company26,0.0,0.0,0.11,0.0
5430,X360,2007.0,Action,Company33,0.29,0.02,0.0,0.03
1148,DS,2007.0,Action,Company29,1.5,0.0,0.0,0.11
15638,PS2,2008.0,Action,Company220,0.0,0.0,0.02,0.0
7181,Wii,2009.0,Platform,Company35,0.19,0.02,0.0,0.02
3561,PS,2000.0,Role-Playing,Company13,0.11,0.08,0.34,0.04
3190,PS3,2013.0,Racing,Company36,0.01,0.45,0.03,0.15
12397,PS,2000.0,Sports,Company140,0.03,0.02,0.0,0.0
10540,DC,1999.0,Adventure,Company5,0.0,0.0,0.1,0.0
13469,Wii,2008.0,Platform,Company206,0.04,0.0,0.0,0.0
12250,DS,,Puzzle,Company191,0.0,0.06,0.0,0.01
4795,PS3,2008.0,Platform,Company29,0.12,0.21,0.0,0.08
8070,X360,2008.0,Action,Company33,0.16,0.01,0.0,0.01
3580,PS,1999.0,Action,Company78,0.31,0.21,0.0,0.04
16188,PSP,2009.0,Adventure,Company224,0.0,0.0,0.01,0.0
14415,PSP,2011.0,Adventure,Company493,0.0,0.0,0.03,0.0
14948,PC,2008.0,Role-Playing,Company518,0.0,0.02,0.0,0.0
2880,PS3,2010.0,Sports,Company4,0.66,0.0,0.0,0.05
1764,PS3,2011.0,Simulation,Company15,0.52,0.46,0.0,0.17
6897,X360,2009.0,Role-Playing,Company233,0.18,0.04,0.0,0.02
14774,PS2,2006.0,Adventure,Company72,0.0,0.0,0.03,0.0
3096,WiiU,2014.0,Action,Company33,0.38,0.22,0.0,0.06
10353,PS2,2006.0,Adventure,Company316,0.0,0.0,0.11,0.0
9571,PC,2015.0,Action,Company20,0.08,0.03,0.0,0.01
326,PS,1996.0,Action,Company19,1.82,1.24,0.47,0.25
974,DS,2006.0,Role-Playing,Company17,0.23,0.03,1.49,0.03
13568,PC,2015.0,Sports,Company15,0.0,0.04,0.0,0.0
14589,PC,2004.0,Shooter,Company8,0.01,0.01,0.0,0.0
11520,XB,2003.0,Strategy,Company163,0.06,0.02,0.0,0.0
6094,GC,2004.0,Platform,Company24,0.22,0.06,0.0,0.01
8551,XB,2003.0,Action,Company49,0.12,0.03,0.0,0.01
2128,DS,2006.0,Simulation,Company26,0.09,0.02,0.86,0.01
3289,PS4,2014.0,Shooter,Company8,0.21,0.29,0.01,0.11
13274,PS,1999.0,Strategy,Company49,0.03,0.02,0.0,0.0
4304,Wii,2010.0,Misc,Company33,0.43,0.0,0.0,0.03
8558,DS,2006.0,Action,Company24,0.13,0.02,0.0,0.01
11793,PS3,2013.0,Fighting,Company26,0.0,0.01,0.06,0.0
2273,PS4,2015.0,Sports,Company4,0.67,0.08,0.0,0.17
435,DS,2008.0,Adventure,Company33,1.88,0.98,0.0,0.3
16208,X360,2013.0,Shooter,Company340,0.0,0.0,0.01,0.0
4770,PS2,2001.0,Platform,Company6,0.2,0.16,0.0,0.05
14858,XB,,Fighting,Company54,0.02,0.01,0.0,0.0
3136,PS2,2009.0,Action,Company8,0.13,0.07,0.0,0.44
12756,PSV,2012.0,Adventure,Company153,0.0,0.0,0.06,0.0
16576,Wii,2007.0,Racing,Company295,0.01,0.0,0.0,0.0
5800,2600,,Action,Company11,0.29,0.02,0.0,0.0
5621,PC,2010.0,Strategy,Company6,0.0,0.26,0.0,0.06
3274,GC,2003.0,Misc,Company26,0.48,0.12,0.0,0.02
1189,NES,1988.0,Platform,Company1,0.59,0.14,0.81,0.02
14252,PC,2012.0,Action,Company54,0.0,0.03,0.0,0.0
7424,GC,2003.0,Action,Company8,0.16,0.04,0.0,0.01
12631,PS2,2006.0,Racing,Company26,0.03,0.02,0.0,0.01
16328,XB,2002.0,Racing,Company2,0.0,0.0,0.01,0.0
6550,GC,2003.0,Racing,Company24,0.2,0.05,0.0,0.01
14051,PC,2007.0,Role-Playing,Company259,0.0,0.03,0.0,0.01
7031,DS,2008.0,Simulation,Company11,0.2,0.01,0.0,0.02
9013,PS2,2009.0,Shooter,Company5,0.07,0.06,0.0,0.02
15587,PS2,2007.0,Adventure,Company434,0.0,0.0,0.02,0.0
6625,SNES,1991.0,Strategy,Company49,0.0,0.0,0.25,0.0
12818,PSP,2010.0,Role-Playing,Company72,0.0,0.0,0.06,0.0
14609,PSP,2012.0,Adventure,Company506,0.0,0.0,0.03,0.0
1502,PS2,2002.0,Racing,Company7,0.64,0.5,0.0,0.17
7218,PS3,2014.0,Adventure,Company174,0.09,0.09,0.0,0.04
16107,WiiU,2015.0,Action,Company26,0.0,0.01,0.0,0.0
5884,PS4,2015.0,Simulation,Company200,0.05,0.16,0.05,0.04
5753,Wii,2009.0,Sports,Company57,0.29,0.0,0.0,0.02
498,PS2,2003.0,Sports,Company15,0.08,1.24,1.13,0.45
11748,PC,2009.0,Role-Playing,Company259,0.0,0.06,0.0,0.02
9746,DS,2005.0,Puzzle,Company59,0.11,0.0,0.0,0.01
16569,PC,2012.0,Strategy,Company149,0.01,0.0,0.0,0.0
12195,PSV,2014.0,Role-Playing,Company266,0.0,0.0,0.07,0.0
372,X360,2009.0,Action,Company13,2.11,0.94,0.12,0.34
13368,PS2,2001.0,Misc,Company29,0.02,0.02,0.0,0.01
241,PS2,2006.0,Sports,Company8,3.63,0.24,0.01,0.61
16010,PSV,2014.0,Role-Playing,Company468,0.0,0.0,0.01,0.0
2148,PSV,2013.0,Role-Playing,Company17,0.21,0.31,0.28,0.16
11156,GC,2005.0,Role-Playing,Company26,0.07,0.02,0.0,0.0
9126,PS,2000.0,Racing,Company4,0.08,0.05,0.0,0.01
839,N64,1998.0,Sports,Company1,1.25,0.61,0.13,0.05
8744,X360,2009.0,Strategy,Company9,0.11,0.03,0.0,0.01
3478,DS,2007.0,Action,Company13,0.25,0.0,0.31,0.02
9577,XB,2005.0,Action,Company9,0.1,0.03,0.0,0.0
15226,PSP,2012.0,Adventure,Company279,0.0,0.0,0.02,0.0
7309,PSP,2012.0,Action,Company26,0.0,0.0,0.22,0.0
8810,PSP,2012.0,Action,Company15,0.0,0.0,0.15,0.0
1752,N64,1999.0,Shooter,Company1,0.78,0.28,0.07,0.02
7047,NG,1994.0,Fighting,Company244,0.0,0.0,0.23,0.0
9293,XB,2003.0,Sports,Company31,0.1,0.03,0.0,0.0
616,N64,1999.0,Misc,Company1,1.28,0.14,1.08,0.01
2733,PS2,2008.0,Platform,Company29,0.21,0.0,0.0,0.54
6604,PS2,2001.0,Racing,Company4,0.13,0.1,0.0,0.03
